invoice_no,customer_id,country,invoice_date,invoice_month,total_quantity,order_revenue,unique_products
557873,17659,United Kingdom,2011-06-23 12:51:00,2011-06,3,14.850000000000001,1
557875,13300,United Kingdom,2011-06-23 13:09:00,2011-06,203,371.89,20
557877,15379,United Kingdom,2011-06-23 13:13:00,2011-06,38,130.8,8
557878,16940,United Kingdom,2011-06-23 13:13:00,2011-06,687,1110.68,103
557880,14911,EIRE,2011-06-23 13:16:00,2011-06,1,1.45,1
557881,14401,United Kingdom,2011-06-23 13:22:00,2011-06,360,302.16,12
557884,17759,United Kingdom,2011-06-23 13:35:00,2011-06,72,145.2,16
557885,12465,Belgium,2011-06-23 13:37:00,2011-06,294,440.94,26
557886,17799,United Kingdom,2011-06-23 13:39:00,2011-06,233,580.04,75
557887,17759,United Kingdom,2011-06-23 13:41:00,2011-06,5,21.95,2
557888,14656,United Kingdom,2011-06-23 13:51:00,2011-06,80,157.94,47
557889,12412,Denmark,2011-06-23 13:51:00,2011-06,358,514.5,28
557891,17652,United Kingdom,2011-06-23 14:05:00,2011-06,437,720.03,40
557892,14534,United Kingdom,2011-06-23 14:11:00,2011-06,199,421.39,63
557893,15228,United Kingdom,2011-06-23 14:12:00,2011-06,268,348.59999999999997,11
557894,14818,United Kingdom,2011-06-23 14:13:00,2011-06,171,291.38,12
557896,17611,United Kingdom,2011-06-23 14:22:00,2011-06,43,114.88,20
557897,13881,United Kingdom,2011-06-23 14:25:00,2011-06,189,382.25,19
557898,17314,United Kingdom,2011-06-23 14:35:00,2011-06,509,517.05,24
557900,13098,United Kingdom,2011-06-23 14:36:00,2011-06,323,617.7,22
557933,13014,United Kingdom,2011-06-23 15:07:00,2011-06,133,460.75,16
557935,13929,United Kingdom,2011-06-23 15:26:00,2011-06,100,429.79999999999995,7
557939,12697,Sweden,2011-06-23 15:44:00,2011-06,162,390.5,19
557940,18017,United Kingdom,2011-06-23 15:48:00,2011-06,100,179.0,1
557942,13725,United Kingdom,2011-06-23 16:02:00,2011-06,28,114.1,7
557948,13937,United Kingdom,2011-06-23 16:35:00,2011-06,123,158.85,9
557949,15530,United Kingdom,2011-06-23 17:20:00,2011-06,293,437.75,24
557950,17848,United Kingdom,2011-06-23 17:35:00,2011-06,41,144.56,16
557951,14825,United Kingdom,2011-06-23 17:53:00,2011-06,83,181.45000000000002,10
557952,14584,United Kingdom,2011-06-23 18:33:00,2011-06,82,213.45,14
557953,12748,United Kingdom,2011-06-23 18:42:00,2011-06,40,35.01,6
557954,15023,United Kingdom,2011-06-23 18:44:00,2011-06,257,817.83,67
557955,16175,United Kingdom,2011-06-23 18:59:00,2011-06,149,269.90999999999997,14
557956,18283,United Kingdom,2011-06-23 19:20:00,2011-06,157,203.81,68
557957,13969,United Kingdom,2011-06-23 19:20:00,2011-06,253,551.72,49
557958,16161,United Kingdom,2011-06-23 19:27:00,2011-06,166,305.7,20
557959,17351,United Kingdom,2011-06-23 19:29:00,2011-06,64,228.7,16
557960,15453,United Kingdom,2011-06-23 19:46:00,2011-06,86,147.94,35
557961,18257,United Kingdom,2011-06-24 08:40:00,2011-06,92,214.4,10
557962,13709,United Kingdom,2011-06-24 09:22:00,2011-06,465,736.78,34
557963,13709,United Kingdom,2011-06-24 09:24:00,2011-06,162,327.6,19
557964,15498,United Kingdom,2011-06-24 09:27:00,2011-06,165,272.26,10
557966,15187,United Kingdom,2011-06-24 09:38:00,2011-06,128,607.2,3
557967,17704,United Kingdom,2011-06-24 09:40:00,2011-06,168,497.90000000000003,15
557968,17061,United Kingdom,2011-06-24 09:43:00,2011-06,168,671.9,13
557969,13856,United Kingdom,2011-06-24 10:03:00,2011-06,230,169.5,4
557970,16915,United Kingdom,2011-06-24 10:11:00,2011-06,6,41.9,3
557972,12500,Germany,2011-06-24 10:16:00,2011-06,73,185.64000000000001,9
557973,12955,United Kingdom,2011-06-24 10:26:00,2011-06,204,293.96,15
557974,14541,United Kingdom,2011-06-24 10:31:00,2011-06,100,301.9,7
557975,15981,United Kingdom,2011-06-24 10:33:00,2011-06,244,438.8,15
557976,18118,United Kingdom,2011-06-24 10:33:00,2011-06,129,158.99,18
557995,17979,United Kingdom,2011-06-24 10:44:00,2011-06,193,262.87,35
558006,16626,United Kingdom,2011-06-24 10:47:00,2011-06,3,119.85000000000001,1
558027,14032,United Kingdom,2011-06-24 11:08:00,2011-06,236,309.8,13
558028,15128,United Kingdom,2011-06-24 11:39:00,2011-06,385,374.4,27
558030,16419,United Kingdom,2011-06-24 12:00:00,2011-06,61,170.51,8
558031,14180,United Kingdom,2011-06-24 12:14:00,2011-06,37,168.55,9
558035,15258,United Kingdom,2011-06-24 12:30:00,2011-06,64,307.5,18
558038,18219,United Kingdom,2011-06-24 12:43:00,2011-06,88,200.47,11
558039,18219,United Kingdom,2011-06-24 12:44:00,2011-06,38,68.5,4
558040,14309,United Kingdom,2011-06-24 12:51:00,2011-06,142,177.46,9
558041,12422,Switzerland,2011-06-24 13:20:00,2011-06,175,417.36,18
558042,13870,United Kingdom,2011-06-24 13:26:00,2011-06,125,241.47,16
558043,13425,United Kingdom,2011-06-24 13:28:00,2011-06,520,773.08,27
558044,13870,United Kingdom,2011-06-24 13:29:00,2011-06,34,112.5,5
558045,12615,France,2011-06-24 13:35:00,2011-06,413,634.74,31
558049,15850,United Kingdom,2011-06-24 14:16:00,2011-06,242,118.88,41
558053,15027,United Kingdom,2011-06-24 14:33:00,2011-06,119,312.85,16
558054,12971,United Kingdom,2011-06-24 14:36:00,2011-06,118,60.9,3
558056,15186,United Kingdom,2011-06-24 14:54:00,2011-06,162,229.26,10
558057,15665,United Kingdom,2011-06-24 14:57:00,2011-06,492,765.79,39
558058,14766,United Kingdom,2011-06-24 15:00:00,2011-06,251,365.11,26
558062,13784,United Kingdom,2011-06-24 15:17:00,2011-06,340,603.96,6
558063,16395,United Kingdom,2011-06-24 15:28:00,2011-06,519,516.69,48
558065,16419,United Kingdom,2011-06-24 15:33:00,2011-06,23,63.25,2
558067,14156,EIRE,2011-06-24 15:51:00,2011-06,571,930.71,37
558069,14156,EIRE,2011-06-24 15:51:00,2011-06,48,69.6,4
558070,12843,United Kingdom,2011-06-24 15:59:00,2011-06,24,20.4,1
558073,13004,United Kingdom,2011-06-24 16:21:00,2011-06,320,371.76,27
558074,13791,United Kingdom,2011-06-24 16:38:00,2011-06,700,937.0,7
558075,17858,United Kingdom,2011-06-24 17:07:00,2011-06,116,484.4,24
558076,14031,United Kingdom,2011-06-24 17:35:00,2011-06,174,913.36,21
558077,13408,United Kingdom,2011-06-26 10:59:00,2011-06,574,708.06,20
558078,13408,United Kingdom,2011-06-26 11:00:00,2011-06,12,35.400000000000006,1
558079,17402,United Kingdom,2011-06-26 11:01:00,2011-06,42,151.66,4
558083,17284,United Kingdom,2011-06-26 11:47:00,2011-06,83,108.53,10
558084,14837,United Kingdom,2011-06-26 11:47:00,2011-06,550,465.18,35
558085,13021,United Kingdom,2011-06-26 11:53:00,2011-06,173,387.47,19
558086,16728,United Kingdom,2011-06-26 11:58:00,2011-06,111,223.07,48
558087,17323,United Kingdom,2011-06-26 12:04:00,2011-06,164,135.37,33
558089,13505,Switzerland,2011-06-26 12:36:00,2011-06,408,667.03,27
558090,14808,United Kingdom,2011-06-26 12:51:00,2011-06,2,79.9,1
558092,14808,United Kingdom,2011-06-26 12:54:00,2011-06,20,172.89,14
558093,17969,United Kingdom,2011-06-26 13:00:00,2011-06,21,103.0,7
558094,14795,United Kingdom,2011-06-26 13:04:00,2011-06,17,131.45000000000002,6
558096,15532,United Kingdom,2011-06-26 13:24:00,2011-06,174,545.34,91
558098,18044,United Kingdom,2011-06-26 13:31:00,2011-06,142,222.32,14
558099,17593,United Kingdom,2011-06-26 13:45:00,2011-06,429,852.84,65
558100,17768,United Kingdom,2011-06-26 13:46:00,2011-06,125,411.33,22
558101,18112,United Kingdom,2011-06-26 13:56:00,2011-06,110,196.64,12
558102,17372,United Kingdom,2011-06-26 14:06:00,2011-06,69,187.07,38
558103,13767,United Kingdom,2011-06-26 14:08:00,2011-06,80,413.6,12
558104,13668,United Kingdom,2011-06-26 14:28:00,2011-06,56,184.82,23
558105,15644,United Kingdom,2011-06-26 14:54:00,2011-06,278,389.81,114
558107,17811,United Kingdom,2011-06-26 15:09:00,2011-06,75,124.76,13
558108,12548,Spain,2011-06-26 15:35:00,2011-06,49,95.19999999999999,5
558109,12474,Germany,2011-06-26 15:36:00,2011-06,15,44.25,1
558111,17114,United Kingdom,2011-06-26 16:06:00,2011-06,7,45.5,6
558113,14911,EIRE,2011-06-27 08:48:00,2011-06,314,616.1700000000001,34
558114,14911,EIRE,2011-06-27 08:49:00,2011-06,79,200.15,12
558115,16003,United Kingdom,2011-06-27 08:50:00,2011-06,397,573.7,34
558121,13453,United Kingdom,2011-06-27 09:34:00,2011-06,58,171.98,9
558122,16570,United Kingdom,2011-06-27 09:35:00,2011-06,256,348.12,14
558123,15834,United Kingdom,2011-06-27 10:16:00,2011-06,271,510.45,30
558124,12493,France,2011-06-27 10:17:00,2011-06,119,201.24,10
558125,16422,United Kingdom,2011-06-27 10:20:00,2011-06,656,1112.32,9
558126,15482,United Kingdom,2011-06-27 10:29:00,2011-06,251,666.06,8
558127,13777,United Kingdom,2011-06-27 10:42:00,2011-06,120,406.8,1
558159,16904,United Kingdom,2011-06-27 11:50:00,2011-06,70,167.59,14
558181,17980,United Kingdom,2011-06-27 12:01:00,2011-06,226,248.7,4
558182,17386,United Kingdom,2011-06-27 12:11:00,2011-06,228,434.0400000000001,5
558183,15996,United Kingdom,2011-06-27 12:13:00,2011-06,53,141.03,18
558191,16869,United Kingdom,2011-06-27 12:16:00,2011-06,72,154.15,21
558192,16029,United Kingdom,2011-06-27 12:23:00,2011-06,200,348.0,2
558193,16029,United Kingdom,2011-06-27 12:25:00,2011-06,288,768.0,6
558194,14583,United Kingdom,2011-06-27 12:28:00,2011-06,172,162.82,51
558195,17735,United Kingdom,2011-06-27 12:32:00,2011-06,528,701.88,36
558196,16033,United Kingdom,2011-06-27 12:38:00,2011-06,267,626.41,83
558197,14298,United Kingdom,2011-06-27 12:45:00,2011-06,1716,666.68,20
558198,14104,United Kingdom,2011-06-27 12:49:00,2011-06,70,111.25999999999999,19
558199,17110,United Kingdom,2011-06-27 12:58:00,2011-06,50,163.29999999999998,12
558200,15976,United Kingdom,2011-06-27 13:00:00,2011-06,152,220.95,46
558201,15838,United Kingdom,2011-06-27 13:12:00,2011-06,196,318.2,2
558203,17386,United Kingdom,2011-06-27 13:51:00,2011-06,72,179.28000000000003,1
558204,18193,United Kingdom,2011-06-27 13:58:00,2011-06,124,243.76,16
558232,17841,United Kingdom,2011-06-27 14:30:00,2011-06,324,447.6,96
558233,18073,United Kingdom,2011-06-27 14:36:00,2011-06,263,339.26,9
558234,18073,United Kingdom,2011-06-27 14:37:00,2011-06,60,65.39999999999999,2
558235,16242,United Kingdom,2011-06-27 14:41:00,2011-06,201,453.69,34
558237,12867,United Kingdom,2011-06-27 15:04:00,2011-06,592,613.91,74
558241,15932,United Kingdom,2011-06-27 15:28:00,2011-06,292,310.12,9
558247,14167,United Kingdom,2011-06-27 16:46:00,2011-06,34,143.1,12
558248,13798,United Kingdom,2011-06-27 16:48:00,2011-06,392,576.08,9
558259,15304,United Kingdom,2011-06-28 08:19:00,2011-06,26,110.30000000000001,6
558260,16945,United Kingdom,2011-06-28 08:38:00,2011-06,286,310.0,14
558261,16945,United Kingdom,2011-06-28 08:39:00,2011-06,24,10.08,1
558262,14646,Netherlands,2011-06-28 08:45:00,2011-06,8998,10174.94,72
558263,14646,Netherlands,2011-06-28 08:50:00,2011-06,424,1113.6000000000001,11
558264,16473,United Kingdom,2011-06-28 09:10:00,2011-06,50,98.3,5
558265,12747,United Kingdom,2011-06-28 10:06:00,2011-06,92,376.3,8
558271,13895,United Kingdom,2011-06-28 10:17:00,2011-06,188,382.46000000000004,15
558276,16422,United Kingdom,2011-06-28 10:18:00,2011-06,96,62.400000000000006,1
558293,13656,United Kingdom,2011-06-28 10:31:00,2011-06,377,216.95,18
558294,16545,United Kingdom,2011-06-28 10:37:00,2011-06,78,339.3,3
558295,14481,United Kingdom,2011-06-28 10:38:00,2011-06,255,333.65,18
558310,16671,United Kingdom,2011-06-28 11:20:00,2011-06,656,1382.88,3
558311,14646,Netherlands,2011-06-28 11:22:00,2011-06,1588,2739.92,20
558314,16672,United Kingdom,2011-06-28 11:38:00,2011-06,144,361.8,3
558315,15065,United Kingdom,2011-06-28 11:44:00,2011-06,460,1452.35,66
558317,14688,United Kingdom,2011-06-28 11:46:00,2011-06,46,173.8,3
558325,14351,United Kingdom,2011-06-28 11:56:00,2011-06,12,51.0,1
558328,15146,United Kingdom,2011-06-28 12:09:00,2011-06,559,492.94,28
558330,12748,United Kingdom,2011-06-28 12:16:00,2011-06,224,299.71,32
558331,17391,United Kingdom,2011-06-28 12:21:00,2011-06,384,407.04,2
558332,18241,United Kingdom,2011-06-28 13:09:00,2011-06,8,59.599999999999994,2
558333,13953,United Kingdom,2011-06-28 13:10:00,2011-06,400,500.0,1
558334,12599,France,2011-06-28 13:11:00,2011-06,109,134.28,8
558335,17442,United Kingdom,2011-06-28 13:16:00,2011-06,174,254.18,15
558336,14364,United Kingdom,2011-06-28 13:17:00,2011-06,182,315.6,13
558338,16824,United Kingdom,2011-06-28 13:36:00,2011-06,134,222.9,13
558339,16928,United Kingdom,2011-06-28 13:55:00,2011-06,133,174.04999999999998,15
558341,14741,United Kingdom,2011-06-28 14:20:00,2011-06,78,173.56,8
558348,17188,United Kingdom,2011-06-28 14:50:00,2011-06,223,307.99,17
558350,17188,United Kingdom,2011-06-28 14:51:00,2011-06,38,82.66,3
558351,13767,United Kingdom,2011-06-28 14:52:00,2011-06,106,273.9,7
558352,17940,United Kingdom,2011-06-28 14:54:00,2011-06,430,107.5,1
558353,17940,United Kingdom,2011-06-28 14:55:00,2011-06,432,108.0,1
558355,13614,United Kingdom,2011-06-28 14:58:00,2011-06,222,589.23,75
558356,14854,United Kingdom,2011-06-28 14:58:00,2011-06,12,15.0,1
558358,17965,United Kingdom,2011-06-28 15:05:00,2011-06,94,140.06,22
558362,16029,United Kingdom,2011-06-28 15:14:00,2011-06,648,1353.2,6
558363,16029,United Kingdom,2011-06-28 15:15:00,2011-06,144,530.4,2
558365,13631,United Kingdom,2011-06-28 15:28:00,2011-06,40,250.0,1
558366,13631,United Kingdom,2011-06-28 15:30:00,2011-06,96,510.72,1
558367,16550,United Kingdom,2011-06-28 15:31:00,2011-06,227,345.92,42
558368,14329,United Kingdom,2011-06-28 15:36:00,2011-06,803,960.08,57
558370,17750,United Kingdom,2011-06-28 15:44:00,2011-06,491,323.0,38
558372,16200,United Kingdom,2011-06-28 15:47:00,2011-06,231,550.57,58
558375,13418,United Kingdom,2011-06-28 16:02:00,2011-06,162,376.92,13
558376,13418,United Kingdom,2011-06-28 16:03:00,2011-06,80,60.8,5
558381,15299,United Kingdom,2011-06-28 17:01:00,2011-06,1,600.0,1
558382,17997,United Kingdom,2011-06-28 17:28:00,2011-06,261,322.53,17
558383,18075,United Kingdom,2011-06-29 08:58:00,2011-06,147,282.23,15
558384,17389,United Kingdom,2011-06-29 09:09:00,2011-06,84,395.7,7
558385,16525,United Kingdom,2011-06-29 09:13:00,2011-06,336,478.08,7
558386,14883,United Kingdom,2011-06-29 09:32:00,2011-06,88,47.92,6
558387,17391,United Kingdom,2011-06-29 09:58:00,2011-06,96,101.76,1
558389,14383,United Kingdom,2011-06-29 10:18:00,2011-06,201,242.09,15
558390,13461,United Kingdom,2011-06-29 10:23:00,2011-06,424,576.4,12
558416,16059,United Kingdom,2011-06-29 10:50:00,2011-06,123,303.6,37
558417,14156,EIRE,2011-06-29 10:50:00,2011-06,2086,2822.7400000000002,25
558418,12901,United Kingdom,2011-06-29 11:35:00,2011-06,208,259.98,10
558419,17702,United Kingdom,2011-06-29 11:41:00,2011-06,177,335.33,10
558420,14577,United Kingdom,2011-06-29 11:46:00,2011-06,89,178.63,28
558421,15611,United Kingdom,2011-06-29 11:47:00,2011-06,30,60.660000000000004,2
558430,13238,United Kingdom,2011-06-29 12:12:00,2011-06,104,227.70000000000002,11
558431,14911,EIRE,2011-06-29 12:15:00,2011-06,17,106.15,3
558432,17730,United Kingdom,2011-06-29 12:16:00,2011-06,225,342.21000000000004,16
558435,13078,United Kingdom,2011-06-29 12:37:00,2011-06,226,474.18,18
558437,17799,United Kingdom,2011-06-29 12:46:00,2011-06,112,175.89,26
558440,17408,United Kingdom,2011-06-29 12:53:00,2011-06,3,32.65,2
558441,14606,United Kingdom,2011-06-29 12:59:00,2011-06,68,145.48,49
558442,15537,United Kingdom,2011-06-29 13:10:00,2011-06,29,110.92,24
558443,15189,United Kingdom,2011-06-29 13:20:00,2011-06,200,403.44,6
558447,15311,United Kingdom,2011-06-29 13:40:00,2011-06,480,856.32,8
558452,15208,United Kingdom,2011-06-29 13:51:00,2011-06,134,258.12,13
558454,17063,United Kingdom,2011-06-29 13:58:00,2011-06,114,305.0,16
558455,14327,United Kingdom,2011-06-29 13:58:00,2011-06,139,311.65,12
558456,17063,United Kingdom,2011-06-29 13:59:00,2011-06,10,47.5,2
558458,14527,United Kingdom,2011-06-29 14:17:00,2011-06,14,125.95,12
558459,15334,United Kingdom,2011-06-29 14:20:00,2011-06,76,109.64,31
558460,16779,United Kingdom,2011-06-29 14:53:00,2011-06,270,406.46,14
558461,13263,United Kingdom,2011-06-29 15:03:00,2011-06,104,185.85,47
558462,13982,United Kingdom,2011-06-29 15:11:00,2011-06,271,326.34,21
558467,17757,United Kingdom,2011-06-29 15:22:00,2011-06,44,170.42000000000002,14
558470,16801,United Kingdom,2011-06-29 15:33:00,2011-06,15,140.85,4
558472,16553,United Kingdom,2011-06-29 15:40:00,2011-06,408,547.44,4
558473,16553,United Kingdom,2011-06-29 15:41:00,2011-06,200,237.2,2
558474,16553,United Kingdom,2011-06-29 15:42:00,2011-06,48,204.0,1
558478,16775,United Kingdom,2011-06-29 16:07:00,2011-06,41,114.35000000000001,9
558479,17837,United Kingdom,2011-06-29 16:44:00,2011-06,28,119.8,12
558480,15271,United Kingdom,2011-06-30 08:17:00,2011-06,63,145.75,9
558481,17675,United Kingdom,2011-06-30 09:02:00,2011-06,149,483.01,20
558482,16570,United Kingdom,2011-06-30 09:56:00,2011-06,24,13.200000000000001,1
558483,18171,United Kingdom,2011-06-30 09:59:00,2011-06,53,219.83,10
558484,14267,United Kingdom,2011-06-30 10:09:00,2011-06,250,679.88,25
558501,13871,United Kingdom,2011-06-30 10:19:00,2011-06,257,615.09,37
558523,17949,United Kingdom,2011-06-30 10:44:00,2011-06,2105,2231.3,3
558524,13113,United Kingdom,2011-06-30 10:52:00,2011-06,84,187.78,7
558526,17949,United Kingdom,2011-06-30 11:01:00,2011-06,4332,13355.4,8
558527,12748,United Kingdom,2011-06-30 11:02:00,2011-06,1,1.65,1
558528,17949,United Kingdom,2011-06-30 11:02:00,2011-06,560,812.0,1
558529,17949,United Kingdom,2011-06-30 11:22:00,2011-06,16,23.2,1
558532,15039,United Kingdom,2011-06-30 11:32:00,2011-06,150,328.41,28
558533,16717,United Kingdom,2011-06-30 11:49:00,2011-06,287,530.47,31
558534,13988,United Kingdom,2011-06-30 11:54:00,2011-06,521,567.42,38
558535,16904,United Kingdom,2011-06-30 12:04:00,2011-06,126,279.77,42
558536,12424,Australia,2011-06-30 12:06:00,2011-06,532,1466.3200000000002,23
558537,12424,Australia,2011-06-30 12:06:00,2011-06,208,294.64000000000004,7
558538,15005,United Kingdom,2011-06-30 12:12:00,2011-06,192,246.82,43
558539,16556,United Kingdom,2011-06-30 12:14:00,2011-06,217,445.42,29
558540,17706,United Kingdom,2011-06-30 12:15:00,2011-06,965,2662.17,88
558542,13593,United Kingdom,2011-06-30 12:23:00,2011-06,123,368.3,29
558552,13694,United Kingdom,2011-06-30 12:42:00,2011-06,1044,1948.92,9
558554,17949,United Kingdom,2011-06-30 12:50:00,2011-06,576,2390.4,1
558555,15578,United Kingdom,2011-06-30 13:03:00,2011-06,52,127.1,13
558556,17954,United Kingdom,2011-06-30 13:14:00,2011-06,94,131.06,29
558557,13282,United Kingdom,2011-06-30 13:17:00,2011-06,88,428.40000000000003,8
558558,17841,United Kingdom,2011-06-30 13:17:00,2011-06,206,300.34000000000003,54
558560,17841,United Kingdom,2011-06-30 13:23:00,2011-06,1,5.95,1
558561,13742,United Kingdom,2011-06-30 13:25:00,2011-06,26,199.7,8
558562,16401,United Kingdom,2011-06-30 13:28:00,2011-06,242,309.9,9
558563,14561,United Kingdom,2011-06-30 13:43:00,2011-06,192,344.92,20
558564,14057,United Kingdom,2011-06-30 13:45:00,2011-06,309,482.6,29
558565,14803,United Kingdom,2011-06-30 13:58:00,2011-06,106,114.76,25
558567,14191,United Kingdom,2011-06-30 14:37:00,2011-06,196,318.9,15
558568,16316,United Kingdom,2011-06-30 14:37:00,2011-06,257,363.78,22
558570,17673,United Kingdom,2011-06-30 14:38:00,2011-06,130,142.52,21
558571,17017,United Kingdom,2011-06-30 14:46:00,2011-06,698,810.26,31
558572,14282,United Kingdom,2011-06-30 14:47:00,2011-06,120,228.1,8
558573,17017,United Kingdom,2011-06-30 14:47:00,2011-06,8,30.0,1
558574,17017,United Kingdom,2011-06-30 14:48:00,2011-06,84,97.2,4
558608,12524,Germany,2011-06-30 15:30:00,2011-06,167,289.1,12
558611,16475,United Kingdom,2011-06-30 15:35:00,2011-06,34,57.900000000000006,3
558612,17949,United Kingdom,2011-06-30 15:40:00,2011-06,828,877.6800000000001,2
558613,14911,EIRE,2011-06-30 15:46:00,2011-06,394,756.36,30
558616,16045,United Kingdom,2011-06-30 16:22:00,2011-06,157,269.4,16
558619,14401,United Kingdom,2011-06-30 16:28:00,2011-06,314,316.7,14
558620,15584,United Kingdom,2011-06-30 16:39:00,2011-06,49,154.65,35
558621,13745,United Kingdom,2011-06-30 16:43:00,2011-06,496,300.04,25
558622,16357,United Kingdom,2011-06-30 16:51:00,2011-06,33,120.05000000000001,5
558623,12395,Belgium,2011-06-30 16:52:00,2011-06,103,163.9,10
558624,14560,United Kingdom,2011-06-30 17:16:00,2011-06,2,17.0,1
558625,14132,United Kingdom,2011-06-30 17:29:00,2011-06,190,301.06,18
558626,12569,Germany,2011-06-30 17:34:00,2011-06,47,95.28,6
558627,14711,United Kingdom,2011-06-30 17:40:00,2011-06,7,311.86,6
558628,12626,Germany,2011-06-30 17:59:00,2011-06,583,814.74,44
558629,15615,United Kingdom,2011-06-30 18:04:00,2011-06,24,32.4,2
558630,15615,United Kingdom,2011-06-30 18:07:00,2011-06,310,646.82,28
558631,17921,United Kingdom,2011-06-30 18:17:00,2011-06,67,161.89000000000001,25
