stock_code,description,revenue,quantity,orders,customers,avg_unit_price
23473,WOODLAND SMALL RED FELT HEART,531.6600000000001,666,43,41,0.8274999999999999
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,530.95,193,34,30,2.9042857142857144
22709,WRAP WEDDING DAY,528.5,1325,39,38,0.41641025641025636
21633,SUNFLOWER DECORATIVE PARASOL,528.45,87,14,13,10.235714285714286
22599,CHRISTMAS MUSICAL ZINC STAR,528.2099999999999,1489,70,58,0.47901408450704225
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,527.85,69,1,1,7.65
21747,SMALL SKULL WINDMILL,527.53,437,42,31,1.2407142857142857
20832,RED FLOCK LOVE HEART PHOTO FRAME,527.04,1034,55,47,0.5745614035087719
85130D,BEADED CRYSTAL HEART PINK LARGE,526.38,552,51,41,1.1207692307692307
16235,RECYCLED PENCIL WITH RABBIT ERASER,525.75,2665,80,68,0.2139506172839506
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,525.3,330,33,30,1.6385714285714283
22707,WRAP MONSTER FUN ,525.0,1250,47,41,0.42
23499,SET 12 VINTAGE DOILY CHALK ,523.74,1247,93,86,0.42
22482,BLUE TEA TOWEL CLASSIC DESIGN,523.52,448,48,40,1.2420833333333332
20785,FUSCHIA RETRO BAR STOOL,523.3000000000001,14,5,4,39.15
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,522.74,352,35,34,1.5637142857142856
75131,METAL TUBE CHIME ON BAMBOO,522.5600000000001,488,13,13,1.5692307692307692
22269,EGG CUP NATURAL CHICKEN,521.73,841,87,62,0.9306741573033708
23451,SQUARE MINI PORTRAIT FRAME,520.9499999999999,269,44,38,1.943478260869565
21261,GREEN GOOSE FEATHER CHRISTMAS TREE ,520.6500000000001,167,27,24,3.468518518518519
85049H,URBAN BLACK RIBBONS ,520.47,448,73,58,1.1948051948051948
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,10,10,39.95
22264,FELT FARM ANIMAL WHITE BUNNY ,518.77,1393,40,38,0.67
22642,SET OF 4 NAPKIN CHARMS STARS   ,516.8,253,43,39,2.2315555555555555
22543,MINI JIGSAW BAKE A CAKE ,516.61,1436,39,32,0.3780487804878049
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,516.45,243,25,21,2.4313793103448273
20932,PINK POT PLANT CANDLE,516.25,189,22,22,3.0090909090909093
21317,GLASS SPHERE CANDLE STAND MEDIUM,516.2,96,26,23,5.414285714285714
22521,CHILDS GARDEN TROWEL PINK,515.9499999999999,607,94,81,0.85
85187,S/12 MINI RABBIT EASTER,515.4,324,58,53,1.6433333333333333
22233,JIGSAW RABBIT AND BIRDHOUSE,515.29,541,77,70,1.0218518518518518
22495,SET OF 2 ROUND TINS CAMEMBERT ,515.1800000000001,242,65,60,2.59
22584,PACK OF 6 PANETTONE GIFT BOXES,513.9100000000001,226,14,14,2.69
23016,GLASS TWIST BON BON JAR,512.85,69,19,19,7.723684210526316
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,512.8,976,90,77,0.723804347826087
35001G,HAND OPEN SHAPE GOLD,510.83,157,24,23,3.626666666666667
21926,RED/CREAM STRIPE CUSHION COVER ,509.9,414,60,35,1.2468333333333335
22068,BLACK PIRATE TREASURE CHEST,509.37,437,81,56,1.4128235294117646
22719,GUMBALL MONOCHROME COAT RACK,508.07,463,34,25,1.1941176470588235
23060,HEART BEADED TRELLIS DECORATION,507.52000000000004,244,39,34,2.08
21784,SHOE SHINE BOX ,507.44999999999993,51,38,20,9.95
22232,JIGSAW TOADSTOOLS 3 PIECE,506.42999999999995,623,61,54,0.9027868852459017
22317,FIVE CATS HANGING DECORATION,506.32000000000005,172,39,35,3.072
35971,ROSE FOLKART HEART DECORATIONS,504.64,423,53,39,1.4080357142857143
23219,LAUREL STAR ANTIQUE SILVER ,504.6,404,49,41,1.3117307692307691
35599B,BLACK CHRISTMAS TREE 120CM,503.85,209,23,19,3.033478260869565
23139,SINGLE WIRE HOOK PINK HEART,503.83,407,22,20,1.2566666666666666
21925,UNION STRIPE CUSHION COVER ,503.75,403,65,38,1.25
85104,SILVER GLASS T-LIGHT SET,502.47999999999996,196,14,13,3.084285714285714
21383,PACK OF 12 STICKY BUNNIES,501.8,772,77,75,0.65
22420,LIPSTICK PEN BABY PINK,500.33,1199,84,55,0.47712643678160915
21446,12 RED ROSE PEG PLACE SETTINGS,500.0,400,75,47,1.25
84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,499.78,174,49,34,3.9132
23398,HANGING HEART BONHEUR,499.22999999999996,591,57,53,0.848030303030303
21264,WHITE GOOSE FEATHER TREE 60CM ,499.2,256,42,37,1.95
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,1225,40,37,0.418
85170D,SET/6 PINK BIRD T-LIGHT CANDLES,497.21,355,51,30,2.1970588235294115
85169A,IVORY LOVE BIRD CANDLE,496.72,502,48,44,1.1691836734693877
79067,CORONA MEXICAN TRAY,496.25,143,18,16,3.7055555555555557
23528,WALL ART SPACEBOY,495.48,156,21,20,3.654285714285714
22820,GIFT BAG BIRTHDAY,494.83000000000004,761,45,42,0.653913043478261
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,493.5,235,31,25,2.1
22116,METAL SIGN HIS DINNER IS SERVED,493.39000000000004,505,90,65,1.2240000000000002
22286,"DECORATION , WOBBLY RABBIT , METAL ",491.7,298,34,30,1.65
85017B,ENVELOPE 50 BLOSSOM IMAGES,491.55,947,74,65,0.4998666666666667
21899,GARAGE KEY FOB,491.15,733,115,81,0.708135593220339
20764,ABSTRACT CIRCLES SKETCHBOOK ,491.13,128,60,45,3.9295161290322578
23413,VINTAGE COFFEE GRINDER BOX,490.65,103,23,20,4.883333333333334
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,489.9000000000001,122,16,13,7.6375
22515,CHILDS GARDEN SPADE PINK,488.70000000000005,237,63,53,2.096031746031746
20866,BLUE ROSE FABRIC MIRROR,488.59,409,37,34,1.3036842105263158
22717,CARD DOG AND BALL ,487.08,1170,87,69,0.41931034482758617
21059,PARTY INVITES DINOSAURS,487.04999999999995,573,77,67,0.8500000000000001
21251,DINOSAUR HEIGHT CHART STICKER SET,486.75000000000006,165,35,32,2.95
21277,FRENCH STYLE EMBOSSED HEART CABINET,485.9,23,20,19,21.302500000000002
84820,DANISH ROSE TRINKET TRAYS,484.63,261,31,31,3.78125
23660,HENRIETTA HEN MUG ,483.45000000000005,293,31,30,1.65
22861,EASTER TIN CHICKS IN GARDEN,481.8,292,38,36,1.65
22023,EMPIRE BIRTHDAY CARD,481.29,1143,84,71,0.4295348837209302
21587,COSY HOUR GIANT TUBE MATCHES,480.75,197,26,25,2.5349999999999997
22359,GLASS JAR KINGS CHOICE,480.74000000000007,162,62,47,2.995079365079365
23021,GLASS BONNE JAM JAR,480.1,118,25,24,4.134615384615385
22127,PARTY CONES CARNIVAL ASSORTED,479.7,402,20,20,1.2409523809523808
23169,CLASSIC GLASS SWEET JAR,479.45,119,14,14,4.092857142857143
21096,SET/6 FRUIT SALAD  PAPER PLATES,479.25,1143,70,63,0.4482857142857143
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,478.15,439,28,20,1.5250000000000001
79030G,TUMBLER NEW ENGLAND,478.14,1226,41,35,0.38999999999999996
85025C,PINK HEART SHAPE PHOTO FRAME,478.0,308,28,27,1.6433333333333333
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,477.96999999999997,577,46,40,0.8471739130434782
21803,CHRISTMAS TREE STAR DECORATION,477.96,1138,49,46,0.42
22496,SET OF 2 ROUND TINS DUTCH CHEESE,477.09000000000003,243,69,63,2.672285714285714
23527,WALL ART ANIMALS AND NATURE ,474.75,149,26,25,3.6755555555555555
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,474.45,305,21,20,1.6409090909090909
21618,4 WILDFLOWER BOTANICAL CANDLES,473.75,303,51,48,1.9827586206896552
22559,SEASIDE FLYING DISC,472.77,387,39,33,1.3643589743589744
23180,MUM'S KITCHEN CLOCK,471.90000000000003,104,36,29,4.766666666666667
85231G,ORANGE SCENTED SET/9 T-LIGHTS,471.45,573,66,49,0.8577611940298507
84625A,PINK NEW BAROQUECANDLESTICK CANDLE,470.75,455,31,24,1.4596774193548387
23377,PACK OF 12 DOLLY GIRL TISSUES,469.16999999999996,1203,80,69,0.38999999999999996
21468,BUTTERFLY CROCHET FOOD COVER,468.67,123,50,43,3.8983999999999996
85049F,BABY BOOM RIBBONS ,467.5,374,85,70,1.25
85032D,YULETIDE IMAGES GIFT WRAP SET,467.5,630,58,57,0.871186440677966
23136,IVORY WIRE SWEETHEART LETTER TRAY,467.05,127,44,39,3.7290909090909095
22183,CAKE STAND VICTORIAN FILIGREE MED,466.95,74,17,16,6.435294117647059
23218,LAUREL STAR ANTIQUE GOLD,465.81,372,33,27,1.383939393939394
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,465.38,186,19,17,2.573157894736842
21084,SET/6 COLLAGE PAPER CUPS,463.85,2199,103,90,0.25754716981132075
21476,STEEL SWEETHEART ROUND TABLE CREAM,463.45,31,18,14,14.949999999999998
21865,PINK UNION JACK  PASSPORT COVER ,463.38,223,68,52,2.088611111111111
21634,ASSORTED MINI MADRAS NOTEBOOK,462.59999999999997,948,23,22,0.5769565217391304
85131A,BEADED PEARL HEART WHITE ON STICK,462.17,469,25,19,1.2092
21215,IVORY PAPER CUP CAKE CASES ,461.8,868,63,51,0.5480303030303031
21630,FLOOR CUSHION ELEPHANT CARNIVAL,461.3,54,22,13,8.813636363636363
22255,FELT TOADSTOOL  SMALL,460.7,542,44,33,0.85
23691,WRAP KEEP CALM BIRTHDAY,460.5,1125,36,34,0.4183333333333333
23455,SMALL PARLOUR PICTURE FRAME,459.56,164,32,30,2.877878787878788
85016,SET OF 6 VINTAGE NOTELETS KIT,459.0,522,25,22,1.7139999999999997
23561,SET OF 6 RIBBONS PARTY,458.63,167,13,13,2.8592307692307695
22324,BLUE POLKADOT KIDS BAG,456.35999999999996,228,29,20,2.4486666666666665
22511,RETROSPOT BABUSHKA DOORSTOP,455.87,245,48,44,2.3329166666666667
21014,SWISS CHALET TREE DECORATION ,455.56999999999994,1233,66,64,0.41
21507,ELEPHANT BIRTHDAY CARD ,454.92,1092,72,63,0.4576712328767123
23074,EMBOSSED HEART TRINKET BOX,452.34000000000003,225,35,32,2.0638888888888887
23548,WRAP MAGIC FOREST ,451.5,1075,43,42,0.42
71279,PINK GLASS CANDLEHOLDER,450.6000000000001,156,27,20,2.9362068965517243
22194,BLACK DINER WALL CLOCK,450.5,53,33,24,8.5
22595,CHRISTMAS GINGHAM HEART,450.48,552,30,29,0.8456666666666667
85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,450.38000000000005,154,44,38,3.062340425531915
23560,SET OF 6 RIBBONS COUNTRY STYLE,449.96,164,20,20,2.870952380952381
35004G,SET OF 3 GOLD FLYING DUCKS,448.29999999999995,126,20,16,5.3
21675,BUTTERFLIES STICKERS,447.80999999999995,525,51,45,0.9375
85194S,HANGING SPRING FLOWER EGG SMALL,447.75,1163,55,50,0.466
22261,FELT EGG COSY WHITE RABBIT ,447.46,520,70,61,0.8894936708860759
21640,ASSORTED TUTTI FRUTTI  FOB NOTEBOOK,447.36999999999995,541,46,38,0.8475471698113208
21472,LADYBIRD + BEE RAFFIA FOOD COVER,446.25,119,33,29,3.75
21397,BLUE POLKADOT EGG CUP ,445.26,1016,44,43,0.5268181818181819
17096,ASSORTED LAQUERED INCENSE HOLDERS,443.76000000000005,2516,13,12,0.20076923076923076
23125,6PC WOOD PLATE SET DISPOSABLE,443.25,405,16,15,1.236875
84596L,BISCUITS SMALL BOWL LIGHT BLUE,441.36,1039,79,49,0.48224999999999996
21650,ASSORTED TUTTI FRUTTI BRACELET,440.89,2197,61,48,0.24411764705882355
84707A,SILVER JEWELLED MIRROR TRINKET TRAY,440.73999999999995,66,25,21,9.5512
23045,PAPER LANTERN 5 POINT STAR MOON ,439.90000000000003,106,18,17,4.15
21473,SWEETHEART CREAM STEEL TABLE RECT,438.9,22,18,16,19.95
72819,CUPID DESIGN SCENTED CANDLES,436.40000000000003,208,30,28,2.188333333333333
23425,STORAGE TIN HOME SWEET HOME,435.43,237,35,35,2.052857142857143
23565,EGG CUP MILKMAID HELGA ,435.0,348,31,28,1.25
23509,MINI PLAYING CARDS FUN FAIR ,434.46000000000004,1043,54,51,0.41789473684210526
35598B,BLACK CHRISTMAS TREE 60CM,433.7,554,22,20,1.2772727272727273
35598D,PINK/WHITE CHRISTMAS TREE 60CM,433.22,660,24,23,0.7504166666666667
22446,PIN CUSHION BABUSHKA PINK,432.99,161,38,25,3.2551219512195124
21654,RIDGED GLASS FINGER BOWL,432.53999999999996,946,47,40,0.6444
23043,PAPER LANTERN 9 POINT HOLLY STAR L,431.25,69,16,15,6.25
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,431.24,272,23,23,1.6995999999999998
22340,NOEL GARLAND PAINTED ZINC ,430.22999999999996,993,61,53,0.44682539682539685
21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,430.06,87,31,30,5.089032258064516
22647,CERAMIC LOVE HEART MONEY BANK,429.84999999999997,721,36,34,0.9299999999999999
84674,FLYING PIG WATERING CAN,429.25000000000006,187,40,31,2.8285714285714287
20705,MRS ROBOT SOFT TOY,428.85,143,28,27,4.807142857142857
23379,PACK OF 12 RED APPLE TISSUES,428.01,1175,50,49,0.38862745098039214
22903,CALENDAR FAMILY FAVOURITES,427.43,153,32,21,2.7590625
23522,DOG AND BALL WALL ART,425.88,252,4,3,2.26
21062,PARTY INVITES SPACEMAN,425.84999999999997,501,61,55,0.85
85130C,BEADED CRYSTAL HEART BLUE  LARGE,425.71000000000004,479,43,37,0.9428888888888889
21972,SET OF 36 DINOSAUR PAPER DOILIES,423.4,292,39,35,1.45
77101A,UNION FLAG WINDSOCK,423.22,386,20,16,1.231904761904762
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,422.54999999999995,455,36,33,1.0763888888888888
20766,GARDEN PATH SKETCHBOOK,422.08,113,47,41,3.8824
90154,LAZER CUT NECKLACE W PASTEL BEADS,421.75,57,5,5,8.61
23058,CHRISTMAS HANGING SNOWFLAKE,421.02000000000004,486,44,39,1.1129545454545455
21417,COCKLE SHELL DISH,420.88,289,32,24,1.7725
23117,POPPY FIELDS CHOPPING BOARD,420.75,85,39,39,4.95
84976,RECTANGULAR SHAPED MIRROR,420.68,502,29,27,1.000344827586207
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,420.1,86,23,22,4.889130434782609
21802,CHRISTMAS TREE HEART DECORATION,420.0,1000,46,45,0.42
22051,BLUE SCANDINAVIAN PAISLEY WRAP,420.0,1000,39,36,0.42000000000000004
20761,BLUE PAISLEY SKETCHBOOK,419.92,110,52,46,3.8174545454545457
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,419.54999999999995,1407,51,40,0.3077777777777777
23336,EGG FRYING PAN PINK ,418.05,200,63,46,2.1115384615384616
21739,COSY SLIPPER SHOES SMALL GREEN,417.44000000000005,143,48,38,2.8813999999999997
84821,DANISH ROSE DELUXE COASTER,417.34999999999997,947,40,35,0.62
82616B,FRAPPUCINO SCARF KNITTING KIT,416.78000000000003,308,47,35,1.6914000000000002
21662,VINTAGE GLASS COFFEE CADDY,416.3,74,16,14,5.91875
22785,SQUARECUSHION COVER PINK UNION FLAG,415.3,62,25,23,6.718
35241,ENAMEL BLUE RIM BISCUIT BIN,413.95,89,30,27,4.786666666666666
90209C,PINK ENAMEL+GLASS HAIR COMB,413.7,231,12,8,2.0125
84086C,PINK/PURPLE RETRO RADIO,413.00000000000006,140,19,13,2.95
23459,DOLLY CABINET 2 DRAWERS ,412.5,33,19,19,12.5
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,412.41,84,31,29,5.066451612903226
21063,PARTY INVITES JAZZ HEARTS,412.10999999999996,483,81,64,0.8692592592592592
20839,FRENCH PAISLEY CUSHION COVER ,411.84,452,49,44,0.9855102040816326
21629,SQUARE FLOOR CUSHION VINTAGE RED,411.35,53,25,13,7.875925925925926
21426,WOODLAND STORAGE BOX SMALL,411.30000000000007,213,17,15,2.0444444444444447
22390,PAPERWEIGHT CHILDHOOD MEMORIES,410.72,261,30,24,2.3629032258064515
20658,RED RETROSPOT LUGGAGE TAG,410.0,328,59,44,1.25
21358,TOAST ITS - HAPPY BIRTHDAY,410.0,328,59,54,1.25
21817,GLITTER CHRISTMAS TREE,408.85999999999996,908,54,48,0.5031147540983607
22268,EASTER DECORATION SITTING BUNNY,408.83,503,54,44,0.8477586206896552
90200D,PINK SWEETHEART BRACELET,408.75,99,24,21,4.23
22513,DOORSTOP FOOTBALL DESIGN,408.73,135,51,37,3.7803846153846155
21219,SET/4 BADGES BALLOON GIRL,408.59,323,42,35,1.3625581395348838
22247,BUNNY DECORATION MAGIC GARDEN,408.09,485,56,54,0.8478688524590163
23422,PANTRY HOOK BALLOON WHISK ,407.68,196,31,29,2.08
84916,HAND TOWEL PALE BLUE W FLOWERS,407.4,212,18,17,3.8055555555555554
46775D,SUNSET COLOUR CHUNKY KNITTED THROW,406.8,24,13,12,16.95
20681,PINK POLKADOT CHILDRENS UMBRELLA,406.25,125,33,29,3.25
23415,HOME SWEET HOME HOOK,405.6,326,45,42,1.3699999999999999
85136A,YELLOW SHARK HELICOPTER,405.45,51,37,35,7.95
21202,DOLLY HONEYCOMB GARLAND,404.85,449,20,20,1.4595238095238094
22510,GINGHAM BABUSHKA DOORSTOP,404.62,210,41,34,2.439047619047619
21576,LETS GO SHOPPING COTTON TOTE BAG,403.67,177,46,40,2.367826086956522
84917,WHITE HAND TOWEL WITH BUTTERFLY,400.5,170,14,13,3.2642857142857147
21374,MIRRORED WALL ART SKULLS,400.0,294,40,37,1.6875
20840,FRENCH FLORAL CUSHION COVER ,399.28,464,43,35,0.9609090909090909
84974,S/2 ZINC HEART DESIGN PLANTERS,398.0,40,28,26,9.95
22422,TOOTHPASTE TUBE PEN,397.25,971,73,53,0.6605194805194805
85127,SMALL SQUARE CUT GLASS CANDLESTICK,396.0,80,19,17,4.95
22638,SET OF 4 NAPKIN CHARMS CROWNS ,394.42,255,38,37,2.246052631578947
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,394.15999999999997,296,19,18,1.3836842105263158
22048,BIRTHDAY BANQUET GIFT WRAP,393.5,975,32,32,0.4175
21828,EIGHT PIECE SNAKE  SET,392.5,314,68,53,1.25
84849B,FAIRY SOAP SOAP HOLDER,392.08,232,57,41,1.69
22545,MINI JIGSAW BUNNIES,391.10999999999996,1089,47,40,0.4008333333333333
84826,ASSTD DESIGN 3D PAPER STICKERS,389.38,1162,30,28,0.5745714285714285
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,388.69,481,54,51,0.8461818181818181
84360,TABLE LAMP WHITE SHADE WOOD BASE,388.3,74,17,9,5.797058823529412
23537,WALL ART I LOVE LONDON ,387.3,86,19,18,4.8236842105263165
23103,BELL HEART DECORATION,387.0,252,9,9,1.6277777777777775
21741,COSY SLIPPER SHOES LARGE GREEN,386.45000000000005,131,28,27,2.95
84912A,PINK ROSE WASHBAG,386.25,103,38,25,3.75
20803,SMALL PINK GLASS SUNDAE DISH,386.25,917,31,26,0.515625
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,385.52,277,52,40,1.5763461538461538
85088,CANDY SPOT HAND BAG,385.27000000000004,188,20,18,2.2738095238095237
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,385.02000000000004,975,54,16,0.41619047619047617
21415,CLAM SHELL SMALL ,384.13,206,30,25,1.9771875
22337,ANGEL DECORATION PAINTED ZINC ,383.95,635,26,24,0.6870370370370371
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,383.76,5856,17,15,0.16666666666666666
47585A,PINK FAIRY CAKE CUSHION COVER,382.5,102,27,23,3.75
20762,GREEN FERN SKETCHBOOK ,382.46,101,51,42,3.8227450980392157
22785,SQUARECUSHION COVER PINK UNION JACK,382.14,150,29,27,6.103793103448275
22517,CHILDS GARDEN RAKE PINK,381.6,186,54,48,2.095689655172414
85180B,PINK HEARTS LIGHT CHAIN ,381.0,196,21,19,3.354761904761905
23457,LARGE PARLOUR PICTURE FRAME,380.7,78,27,25,4.933928571428572
21373,MIRRORED WALL ART SNOWFLAKES,380.25,507,45,41,0.75
16045,POPART WOODEN PENCILS ASST,380.0,8900,68,61,0.043478260869565216
21015,DARK BIRD HOUSE TREE DECORATION,377.90999999999997,1251,66,59,0.3229411764705882
22287,"DECORATION , WOBBLY CHICKEN, METAL ",377.85,229,28,27,1.65
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,377.49,449,57,57,0.8477966101694915
84687,BEACH HUT SHELF W 3 DRAWERS,376.5,70,20,16,5.7
85078,SCANDINAVIAN 3 HEARTS NAPKIN RING,376.5,1746,65,46,0.2989230769230769
22286,DECORATION WOBBLY RABBIT METAL ,375.57,753,45,35,0.6699999999999999
35809A,ENAMEL PINK TEA CONTAINER,374.94,389,40,37,1.102142857142857
20765,CHRYSANTHEMUM SKETCHBOOK ,374.84,96,51,45,3.96
23128,DOLLCRAFT BOY JEAN-PAUL ,373.9,82,12,12,4.883333333333334
85135B,BLUE DRAGONFLY HELICOPTER,373.65000000000003,47,34,28,7.95
20716,PARTY FOOD SHOPPER BAG,373.5,314,34,31,1.2445714285714287
22344,PARTY PIZZA DISH PINK POLKADOT,373.31,1049,46,34,0.577659574468085
16011,ANIMAL STICKERS,372.33,1773,46,38,0.21
21318,GLASS CHALICE BLUE SMALL ,372.3,680,40,38,0.8999999999999999
21581,SKULLS  DESIGN  COTTON TOTE BAG,371.25,165,40,33,2.25
23039,T-LIGHT HOLDER SILVER HEART HANDLE,370.79999999999995,192,22,22,1.9369565217391302
21808,"CHRISTMAS GARLAND STARS,TREES",370.0,100,21,21,3.6363636363636362
21562,HAWAIIAN GRASS SKIRT ,368.35,319,25,20,1.2272
72799F,IVORY PILLAR CANDLE GOLD FLOCK,368.00000000000006,128,21,19,2.9318181818181817
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,367.97999999999996,1102,23,19,0.4791304347826087
84600,NEW BAROQUE JEWELLERY BOX ,367.6,48,20,16,7.85
21635,MADRAS NOTEBOOK LARGE ,367.5,270,15,15,1.9166666666666667
21194,PINK  HONEYCOMB PAPER FAN,366.70000000000005,437,41,37,0.9534883720930233
17012D,ORIGAMI ROSE INCENSE/CANDLE SET ,366.34999999999997,387,44,35,1.108695652173913
47574A,ENGLISH ROSE SCENTED HANGING FLOWER,366.25,423,50,36,1.2211538461538463
85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,366.23,252,29,26,1.9544827586206897
22201,FRYING PAN BLUE POLKADOT,366.0,108,40,29,3.7875
21846,PINK DIAMANTE PEN IN GIFT BOX,365.62,72,24,12,5.616666666666667
72598,SET/12 TAPER CANDLES,364.95,459,41,38,0.8402325581395349
35637A,IVORY STRING CURTAIN WITH POLE ,363.7,166,24,23,2.6166666666666667
21356,TOAST ITS - FAIRY FLOWER,363.15,304,53,37,1.1880000000000002
16008,SMALL FOLDING SCISSOR(POINTED EDGE),360.71,2892,70,54,0.13614285714285712
22532,MAGIC DRAWING SLATE LEAP FROG ,360.06,1063,66,54,0.4133823529411765
21365,MIRRORED WALL ART STARS,360.0,348,42,35,1.0999999999999999
84632,DECORATIVE HANGING SHELVING UNIT,359.70000000000005,6,5,5,59.95
23429,RED RETRO KITCHEN WALL CLOCK,358.6,44,20,19,8.15
21285,RETROSPOT CANDLE  MEDIUM,357.62,350,33,26,1.6400000000000001
22308,TEA COSY BLUE STRIPE,356.89,145,36,27,2.8052777777777775
22230,JIGSAW TREE WITH WATERING CAN,356.46,926,63,50,0.5445454545454546
21348,PINK SPOTS CHOCOLATE NESTING BOXES ,355.65000000000003,139,5,5,2.79
85169C,EAU DE NIL LOVE BIRD CANDLE,353.72,336,21,14,1.1833333333333333
23044,PAPER LANTERN 9 POINT HOLLY STAR S,352.75,85,19,19,4.15
22260,FELT EGG COSY BLUE RABBIT ,351.62,410,47,37,0.9124
23337,EGG FRYING PAN MINT ,351.52000000000004,169,60,49,2.08
22405,MONEY BOX POCKET MONEY DESIGN,351.19,347,54,46,1.127142857142857
21061,PARTY INVITES FOOTBALL,350.2,412,52,49,0.8499999999999999
22516,CHILDS GARDEN RAKE BLUE,350.1,171,41,35,2.0943181818181817
85163A,WHITE BAROQUE WALL CLOCK ,349.95,45,18,15,11.572222222222223
85232A,SET/3 POLKADOT STACKING TINS,349.5,74,25,22,4.922000000000001
20998,ROSE DU SUD OVEN GLOVE,348.25000000000006,119,28,27,2.935714285714286
23057,GEMSTONE CHANDELIER T-LIGHT HOLDER,347.7,78,7,7,4.835714285714286
21579,LOLITA  DESIGN  COTTON TOTE BAG,346.5,154,32,30,2.25
21664,RIDGED GLASS STORAGE JAR CREAM LID,346.47,97,17,15,3.7310526315789474
23576,SNACK TRAY RED VINTAGE DOILY,346.34999999999997,185,29,28,1.94
23150,IVORY SWEETHEART SOAP DISH,346.11,139,40,33,2.49
21088,SET/6 FRUIT SALAD PAPER CUPS,345.42,1576,74,67,0.257027027027027
21421,PORCELAIN ROSE LARGE ,345.14,298,13,11,1.2353846153846153
21689,SILVER VANILLA  FLOWER CANDLE POT,345.0,92,23,22,3.75
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,344.34999999999997,363,43,37,1.1511363636363636
22640,SET OF 4 NAPKIN CHARMS 3 KEYS ,344.21999999999997,186,41,33,2.3838095238095236
84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,342.74,94,37,29,4.017368421052631
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,341.7,134,25,21,2.55
84766,SILVER ROCOCO CANDLE STICK,340.7,146,14,11,3.3785714285714286
22813,PACK 3 BOXES BIRD PANETTONE ,340.33,177,14,11,2.551428571428571
84569D,PACK 6 HEART/ICE-CREAM PATCHES,338.67,269,34,32,1.2845714285714287
22406,MONEY BOX KINGS CHOICE DESIGN,336.89,319,64,49,1.215625
23127,DOLLCRAFT GIRL NICOLE,336.6,68,12,12,4.95
23661,MILK MAIDS MUG ,336.6,204,23,23,1.6499999999999997
21867,PINK UNION JACK  LUGGAGE TAG,336.27,266,75,56,1.2753409090909091
90149,SILVER FLOWR PINK SHELL NECKLACE,335.28000000000003,52,3,2,7.12
22643,SET OF 4 NAPKIN CHARMS LEAVES   ,334.63,185,30,29,2.056875
22229,BUNNY WOODEN PAINTED WITH FLOWER ,334.27,495,62,54,0.6703125
22265,EASTER DECORATION NATURAL CHICK,334.1,514,48,42,0.65
85163B,BLACK BAROQUE WALL CLOCK ,333.6,44,14,10,11.235714285714286
23420,PANTRY HOOK TEA STRAINER ,332.8,160,28,26,2.08
21129,SILVER FISHING GNOME ,332.3,45,20,13,8.2775
22322,BIRD DECORATION GREEN POLKADOT,331.5,390,37,30,0.85
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,331.42,118,20,20,2.870952380952381
84926E,FLOWERS TILE COASTER,329.84,990,37,32,0.43657894736842107
22529,MAGIC DRAWING SLATE GO TO THE FAIR ,329.76,816,61,52,0.4180645161290322
84616,SILVER ROCCOCO CHANDELIER,329.45,11,6,6,29.95
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,329.05,365,42,33,1.0035714285714286
23116,VEGETABLE GARDEN CHOPPING BOARD,327.6,72,17,17,4.905555555555555
