customer_id,first_purchase_date,last_purchase_date,recency,frequency,monetary,avg_order_value,total_quantity,unique_products,customer_lifetime_days,r_score,f_score,m_score,rfm_score,rfm_total_score,segment
15124,2011-06-01 09:06:00,2011-11-17 10:09:00,23,2,184.19,92.095,233,15,169,4,3,1,431,8,Potential Loyalists
15125,2011-03-14 09:59:00,2011-11-14 13:57:00,25,15,11528.48,768.5653333333333,6193,127,245,4,5,5,455,14,Champions
15127,2011-10-05 10:30:00,2011-10-05 10:30:00,66,1,406.53,406.53,251,16,0,3,1,2,312,6,Regular Customers
15128,2011-05-04 12:32:00,2011-10-10 13:54:00,60,4,1471.0,367.75,1343,102,159,3,4,4,344,11,Loyal Customers
15129,2011-02-21 09:09:00,2011-10-20 14:40:00,50,11,3447.4,313.40000000000003,1794,84,241,3,5,5,355,13,Loyal Customers
15130,2011-06-23 10:15:00,2011-06-23 10:15:00,170,1,330.11,330.11,197,22,0,2,1,2,212,5,Lost / Low Value
15132,2011-03-22 12:02:00,2011-11-21 17:10:00,18,5,977.9300000000001,195.586,679,52,244,4,4,4,444,12,Champions
15133,2011-02-11 10:38:00,2011-08-04 10:44:00,128,3,982.4200000000001,327.47333333333336,680,29,174,2,3,4,234,9,At Risk
15134,2011-04-13 11:05:00,2011-11-25 08:55:00,15,8,1387.99,173.49875,887,73,225,4,5,4,454,13,Champions
15135,2011-04-14 19:16:00,2011-04-14 19:16:00,239,1,139.05,139.05,43,9,0,1,1,1,111,3,Lost / Low Value
15136,2011-09-04 16:05:00,2011-12-07 12:26:00,3,4,1286.7,321.675,776,68,93,5,4,4,544,13,Champions
15139,2011-01-07 12:44:00,2011-04-14 11:39:00,240,2,178.95999999999998,89.47999999999999,208,13,96,1,3,1,131,5,At Risk
15140,2011-03-20 14:37:00,2011-10-18 14:07:00,52,7,2354.25,336.32142857142856,1572,80,211,3,5,5,355,13,Loyal Customers
15142,2011-10-24 12:51:00,2011-10-24 12:51:00,46,1,498.74,498.74,365,26,0,3,1,3,313,7,Regular Customers
15143,2011-04-28 12:03:00,2011-04-28 12:03:00,226,1,259.45,259.45,150,14,0,1,1,2,112,4,Lost / Low Value
15144,2011-01-31 13:17:00,2011-12-01 15:12:00,8,17,6580.4400000000005,387.084705882353,3050,217,304,5,5,5,555,15,Champions
15145,2011-04-05 15:20:00,2011-12-05 17:21:00,4,4,1194.73,298.6825,756,67,244,5,4,4,544,13,Champions
15146,2011-02-21 13:07:00,2011-06-28 12:09:00,165,2,1327.16,663.58,1473,91,126,2,3,4,234,9,At Risk
15147,2011-04-13 15:57:00,2011-04-13 15:57:00,240,1,623.5,623.5,366,28,0,1,1,3,113,5,Regular Customers
15148,2011-11-29 08:21:00,2011-11-29 08:21:00,11,1,301.29,301.29,187,20,0,5,1,2,512,8,New Customers
15149,2011-07-29 10:58:00,2011-07-29 10:58:00,134,1,520.8000000000001,520.8000000000001,128,23,0,2,1,3,213,6,Regular Customers
15150,2011-03-15 14:21:00,2011-11-22 12:52:00,17,10,5314.469999999999,531.4469999999999,3658,341,251,4,5,5,455,14,Champions
15152,2011-06-05 15:36:00,2011-11-30 12:32:00,10,13,4745.6900000000005,365.05307692307696,2704,271,177,5,5,5,555,15,Champions
15153,2011-11-08 17:09:00,2011-11-08 17:09:00,31,1,329.25,329.25,198,22,0,4,1,2,412,7,New Customers
15154,2011-09-25 16:05:00,2011-09-25 16:05:00,75,1,296.42,296.42,104,66,0,2,1,2,212,5,Lost / Low Value
15156,2011-11-06 12:41:00,2011-12-08 18:22:00,1,3,961.49,320.49666666666667,597,55,32,5,3,4,534,12,Potential Loyalists
15157,2010-12-16 13:44:00,2011-12-06 11:28:00,4,3,1936.0700000000002,645.3566666666667,2392,125,354,5,3,4,534,12,Potential Loyalists
15158,2011-10-25 13:53:00,2011-10-25 13:53:00,45,1,401.4,401.4,198,7,0,3,1,2,312,6,Regular Customers
15159,2010-12-13 15:44:00,2011-12-08 12:05:00,2,30,18641.01,621.367,11441,710,359,5,5,5,555,15,Champions
15160,2010-12-17 14:15:00,2010-12-17 14:15:00,357,1,158.16,158.16,84,4,0,1,1,1,111,3,Lost / Low Value
15163,2011-05-31 15:22:00,2011-11-21 13:10:00,18,2,304.47,152.235,186,29,173,4,3,2,432,9,Potential Loyalists
15164,2011-01-04 14:21:00,2011-10-02 12:05:00,69,3,843.05,281.01666666666665,360,99,270,3,3,3,333,9,Regular Customers
15165,2010-12-01 14:03:00,2010-12-01 14:03:00,373,1,487.75,487.75,160,27,0,1,1,2,112,4,Lost / Low Value
15167,2011-01-23 12:41:00,2011-01-23 12:41:00,321,1,163.0,163.0,67,39,0,1,1,1,111,3,Lost / Low Value
15168,2011-11-14 11:26:00,2011-11-14 11:26:00,26,1,106.56,106.56,52,5,0,4,1,1,411,6,New Customers
15171,2011-01-12 15:36:00,2011-01-12 15:36:00,331,1,1289.5,1289.5,290,5,0,1,1,4,114,6,Big Spenders
15172,2011-04-17 11:56:00,2011-12-01 11:51:00,9,5,1624.05,324.81,1611,110,227,5,4,4,544,13,Champions
15174,2011-01-21 09:06:00,2011-01-21 09:06:00,323,1,135.75,135.75,145,11,0,1,1,1,111,3,Lost / Low Value
15175,2011-09-29 11:31:00,2011-09-29 11:31:00,72,1,224.14,224.14,454,23,0,2,1,1,211,4,Lost / Low Value
15178,2011-03-24 15:12:00,2011-03-24 15:12:00,260,1,40.5,40.5,30,3,0,1,1,1,111,3,Lost / Low Value
15179,2011-01-24 13:48:00,2011-11-21 12:53:00,18,5,2206.95,441.39,1938,93,300,4,4,5,445,13,Champions
15180,2010-12-07 14:57:00,2010-12-07 14:57:00,367,1,87.5,87.5,36,6,0,1,1,1,111,3,Lost / Low Value
15181,2011-03-15 12:03:00,2011-10-04 13:58:00,66,3,689.48,229.82666666666668,544,16,203,3,3,3,333,9,Regular Customers
15182,2011-03-16 12:42:00,2011-07-08 13:37:00,154,2,622.85,311.425,253,29,114,2,3,3,233,8,At Risk
15184,2011-06-02 12:06:00,2011-11-10 13:41:00,29,2,406.76,203.38,223,62,161,4,3,2,432,9,Potential Loyalists
15185,2011-09-30 14:06:00,2011-09-30 14:06:00,70,1,310.62,310.62,666,21,0,3,1,2,312,6,Regular Customers
15186,2011-06-24 14:54:00,2011-11-25 14:58:00,14,2,411.40999999999997,205.70499999999998,215,19,154,4,3,2,432,9,Potential Loyalists
15187,2011-05-11 13:49:00,2011-12-08 11:56:00,2,16,4777.18,298.57375,1887,91,210,5,5,5,555,15,Champions
15189,2011-01-11 12:29:00,2011-12-08 13:22:00,1,41,16225.39,395.74121951219513,6149,212,331,5,5,5,555,15,Champions
15192,2010-12-09 14:56:00,2011-08-12 11:41:00,120,3,1044.32,348.1066666666666,918,51,245,2,3,4,234,9,At Risk
15193,2011-10-10 08:23:00,2011-10-10 08:23:00,61,1,499.32,499.32,144,19,0,3,1,3,313,7,Regular Customers
15194,2010-12-06 15:00:00,2011-12-06 15:10:00,3,15,7616.53,507.76866666666666,5703,310,365,5,5,5,555,15,Champions
15195,2011-12-07 12:20:00,2011-12-07 12:20:00,3,1,3861.0,3861.0,1404,1,0,5,1,5,515,11,New Customers
15197,2010-12-16 18:01:00,2011-11-29 10:00:00,11,3,1079.6100000000001,359.87000000000006,469,32,347,5,3,4,534,12,Potential Loyalists
15198,2011-08-07 15:16:00,2011-09-08 14:42:00,92,2,193.64,96.82,120,10,31,2,3,1,231,6,At Risk
15199,2011-02-04 14:04:00,2011-10-11 15:12:00,59,4,1268.7,317.175,396,13,249,3,4,4,344,11,Loyal Customers
15201,2011-04-06 14:02:00,2011-09-13 14:53:00,87,5,1236.54,247.308,1210,69,160,2,4,4,244,10,At Risk High Value
15203,2011-02-01 12:29:00,2011-11-14 08:16:00,26,6,1827.8,304.6333333333333,1753,142,285,4,5,4,454,13,Champions
15204,2010-12-17 13:49:00,2010-12-17 13:49:00,357,1,316.58,316.58,258,9,0,1,1,2,112,4,Lost / Low Value
15205,2011-08-04 16:07:00,2011-09-15 19:36:00,85,2,653.24,326.62,378,37,42,2,3,3,233,8,At Risk
15206,2011-03-09 08:59:00,2011-11-29 13:41:00,10,4,420.3,105.075,162,9,265,5,4,2,542,11,Regular Customers
15208,2010-12-21 13:03:00,2011-12-08 17:24:00,1,5,870.12,174.024,316,42,352,5,4,3,543,12,Loyal Customers
15210,2011-04-28 16:11:00,2011-04-28 16:11:00,225,1,331.18,331.18,228,20,0,1,1,2,112,4,Lost / Low Value
15211,2010-12-09 16:08:00,2011-10-10 13:31:00,60,2,894.41,447.205,240,52,304,3,3,3,333,9,Regular Customers
15212,2011-04-12 13:45:00,2011-04-12 13:45:00,241,1,101.8,101.8,36,5,0,1,1,1,111,3,Lost / Low Value
15213,2011-01-14 11:05:00,2011-01-25 12:21:00,319,2,328.34999999999997,164.17499999999998,272,24,11,1,3,2,132,6,At Risk
15214,2011-04-11 09:46:00,2011-12-08 12:07:00,2,8,1661.44,207.68,1254,110,241,5,5,4,554,14,Champions
15215,2011-09-04 12:24:00,2011-10-24 11:41:00,47,3,734.94,244.98000000000002,225,35,49,3,3,3,333,9,Regular Customers
15216,2011-09-13 11:41:00,2011-09-13 11:41:00,88,1,96.6,96.6,28,2,0,2,1,1,211,4,Lost / Low Value
15218,2011-01-25 11:20:00,2011-11-29 11:48:00,11,11,5756.889999999999,523.3536363636363,3329,165,308,5,5,5,555,15,Champions
15219,2011-06-16 16:57:00,2011-06-16 16:57:00,176,1,305.75,305.75,45,9,0,2,1,2,212,5,Lost / Low Value
15220,2011-03-04 10:24:00,2011-10-19 12:39:00,52,6,1778.96,296.49333333333334,1393,117,229,3,5,4,354,12,Loyal Customers
15221,2010-12-08 13:08:00,2010-12-08 13:08:00,366,1,403.25,403.25,43,5,0,1,1,2,112,4,Lost / Low Value
15222,2011-01-25 08:03:00,2011-01-25 08:03:00,319,1,585.0,585.0,440,5,0,1,1,3,113,5,Regular Customers
15223,2011-04-04 12:17:00,2011-04-28 11:31:00,226,2,755.75,377.875,213,20,23,1,3,3,133,7,At Risk
15224,2010-12-12 12:34:00,2010-12-16 15:02:00,358,2,322.08000000000004,161.04000000000002,152,14,4,1,3,2,132,6,At Risk
15225,2011-04-19 14:51:00,2011-04-19 14:51:00,234,1,409.4,409.4,226,23,0,1,1,2,112,4,Lost / Low Value
15226,2011-02-02 11:41:00,2011-02-02 11:41:00,311,1,154.41,154.41,71,8,0,1,1,1,111,3,Lost / Low Value
15227,2011-01-26 15:31:00,2011-11-03 11:59:00,37,5,1219.4,243.88000000000002,750,58,280,3,4,4,344,11,Loyal Customers
15228,2011-02-18 09:04:00,2011-10-04 13:56:00,66,4,3386.71,846.6775,2255,125,228,3,4,5,345,12,Loyal Customers
15230,2011-04-13 11:04:00,2011-04-14 14:39:00,239,2,429.60000000000014,214.80000000000007,351,23,1,1,3,2,132,6,At Risk
15232,2011-07-22 12:21:00,2011-08-18 16:27:00,113,2,612.06,306.03,686,31,27,2,3,3,233,8,At Risk
15234,2011-03-08 08:53:00,2011-03-08 08:53:00,277,1,197.0,197.0,196,14,0,1,1,1,111,3,Lost / Low Value
15235,2010-12-01 17:22:00,2011-05-06 09:44:00,218,12,2247.51,187.29250000000002,1324,143,155,1,5,5,155,11,At Risk High Value
15236,2011-02-14 10:52:00,2011-02-14 10:52:00,299,1,321.05,321.05,269,15,0,1,1,2,112,4,Lost / Low Value
15237,2011-04-26 15:04:00,2011-12-08 09:46:00,2,4,1412.32,353.08,1071,99,225,5,4,4,544,13,Champions
15238,2011-06-08 16:00:00,2011-11-10 14:28:00,29,3,1071.99,357.33,692,50,154,4,3,4,434,11,Potential Loyalists
15239,2011-09-22 09:53:00,2011-11-29 14:14:00,10,2,780.59,390.295,594,49,68,5,3,3,533,11,Potential Loyalists
15240,2011-02-01 08:23:00,2011-10-26 09:50:00,45,5,1706.57,341.31399999999996,1369,78,267,3,4,4,344,11,Loyal Customers
15241,2011-03-01 11:02:00,2011-10-04 09:05:00,67,8,1756.44,219.555,1818,110,216,3,5,4,354,12,Loyal Customers
15243,2011-09-26 14:12:00,2011-09-26 14:12:00,74,1,316.68,316.68,185,22,0,2,1,2,212,5,Lost / Low Value
15244,2011-04-05 15:12:00,2011-10-05 13:19:00,65,2,631.5699999999999,315.78499999999997,405,34,182,3,3,3,333,9,Regular Customers
15245,2011-03-23 13:42:00,2011-07-28 18:56:00,134,3,2515.84,838.6133333333333,1784,89,127,2,3,5,235,10,At Risk
15246,2010-12-16 09:46:00,2011-04-15 14:45:00,238,2,514.1500000000001,257.07500000000005,247,33,120,1,3,3,133,7,At Risk
15247,2011-08-09 12:52:00,2011-08-09 12:52:00,122,1,356.0,356.0,160,6,0,2,1,2,212,5,Lost / Low Value
15249,2011-03-28 12:49:00,2011-11-08 11:45:00,32,13,6688.46,514.496923076923,3577,350,224,4,5,5,455,14,Champions
15251,2011-04-12 10:38:00,2011-11-30 15:02:00,9,11,10484.99,953.180909090909,6171,111,232,5,5,5,555,15,Champions
15252,2011-06-09 14:15:00,2011-11-03 13:30:00,36,2,740.78,370.39,522,44,146,3,3,3,333,9,Regular Customers
15253,2011-06-23 12:19:00,2011-11-23 16:22:00,16,5,918.2,183.64000000000001,866,53,153,4,4,3,443,11,Loyal Customers
15254,2011-08-04 15:04:00,2011-08-04 15:04:00,127,1,300.36,300.36,275,18,0,2,1,2,212,5,Lost / Low Value
15255,2011-10-04 12:43:00,2011-10-04 12:43:00,67,1,890.85,890.85,489,47,0,3,1,3,313,7,Regular Customers
15256,2011-07-14 11:47:00,2011-07-14 11:47:00,149,1,98.45,98.45,55,6,0,2,1,1,211,4,Lost / Low Value
15257,2011-03-01 12:58:00,2011-03-01 12:58:00,283,1,317.15,317.15,46,7,0,1,1,2,112,4,Lost / Low Value
15258,2011-05-06 14:16:00,2011-06-24 12:30:00,169,2,623.1600000000001,311.58000000000004,142,34,48,2,3,3,233,8,At Risk
15260,2010-12-02 12:09:00,2011-08-31 13:55:00,100,7,1810.77,258.68142857142857,885,77,272,2,5,4,254,11,At Risk High Value
15261,2011-07-27 15:20:00,2011-07-27 15:20:00,135,1,254.82,254.82,270,19,0,2,1,2,212,5,Lost / Low Value
15262,2011-01-20 12:16:00,2011-01-20 12:16:00,324,1,178.95000000000002,178.95000000000002,73,10,0,1,1,1,111,3,Lost / Low Value
15263,2011-08-25 10:26:00,2011-08-25 10:26:00,107,1,156.51,156.51,89,12,0,2,1,1,211,4,Lost / Low Value
15264,2011-10-06 13:49:00,2011-10-06 13:49:00,64,1,393.74,393.74,265,23,0,3,1,2,312,6,Regular Customers
15265,2011-04-18 12:16:00,2011-07-11 14:46:00,151,2,1506.12,753.06,612,82,84,2,3,4,234,9,At Risk
15266,2011-01-05 13:40:00,2011-01-05 13:40:00,338,1,119.3,119.3,18,6,0,1,1,1,111,3,Lost / Low Value
15267,2011-06-10 10:24:00,2011-11-17 15:59:00,22,5,1717.36,343.472,944,11,160,4,4,4,444,12,Champions
15269,2011-11-16 09:32:00,2011-11-16 09:32:00,24,1,408.8,408.8,26,2,0,4,1,2,412,7,New Customers
15270,2011-02-02 13:25:00,2011-11-24 09:24:00,16,7,2379.49,339.9271428571428,1521,41,294,4,5,5,455,14,Champions
15271,2010-12-09 13:47:00,2011-12-02 14:11:00,7,15,2507.07,167.138,1262,254,358,5,5,5,555,15,Champions
15272,2011-09-14 16:36:00,2011-10-13 12:59:00,57,2,721.94,360.97,310,63,28,3,3,3,333,9,Regular Customers
15274,2011-11-21 14:17:00,2011-12-05 16:57:00,4,2,716.57,358.285,619,47,14,5,3,3,533,11,Potential Loyalists
15275,2011-11-02 11:20:00,2011-11-02 11:20:00,38,1,615.14,615.14,498,41,0,3,1,3,313,7,Regular Customers
15276,2011-10-04 16:39:00,2011-10-04 16:39:00,66,1,135.31,135.31,64,49,0,3,1,1,311,5,Regular Customers
15277,2011-10-24 10:08:00,2011-10-24 10:08:00,47,1,255.9,255.9,205,12,0,3,1,2,312,6,Regular Customers
15279,2010-12-20 10:48:00,2010-12-20 10:48:00,355,1,290.51,290.51,189,19,0,1,1,2,112,4,Lost / Low Value
15280,2011-06-20 17:14:00,2011-06-20 17:14:00,172,1,113.12,113.12,154,16,0,2,1,1,211,4,Lost / Low Value
15281,2011-01-10 15:51:00,2011-10-12 09:10:00,59,9,2332.15,259.1277777777778,1211,139,274,3,5,5,355,13,Loyal Customers
15286,2011-10-21 11:08:00,2011-10-21 11:08:00,50,1,240.55,240.55,55,3,0,3,1,1,311,5,Regular Customers
15287,2011-09-30 12:30:00,2011-11-17 15:34:00,22,2,486.69000000000005,243.34500000000003,433,20,48,4,3,2,432,9,Potential Loyalists
15288,2010-12-09 13:59:00,2011-10-27 16:58:00,43,5,2306.52,461.304,775,88,322,3,4,5,345,12,Loyal Customers
15289,2011-04-04 12:44:00,2011-11-10 13:49:00,29,3,939.78,313.26,1008,58,220,4,3,3,433,10,Potential Loyalists
15290,2010-12-15 16:03:00,2011-12-05 11:39:00,5,18,7943.22,441.29,4501,204,354,5,5,5,555,15,Champions
15291,2010-12-01 09:32:00,2011-11-14 11:02:00,26,15,4668.3,311.22,2103,103,348,4,5,5,455,14,Champions
15292,2011-05-22 15:00:00,2011-05-22 15:00:00,201,1,180.94,180.94,56,24,0,1,1,1,111,3,Lost / Low Value
15296,2011-01-17 11:57:00,2011-10-20 11:47:00,51,6,3672.8599999999997,612.1433333333333,1766,194,275,3,5,5,355,13,Loyal Customers
15297,2011-10-07 09:42:00,2011-11-29 16:32:00,10,3,641.94,213.98000000000002,292,39,53,5,3,3,533,11,Potential Loyalists
15298,2010-12-08 13:55:00,2011-12-07 17:17:00,2,12,4799.9,399.9916666666666,3116,192,364,5,5,5,555,15,Champions
15299,2010-12-02 16:48:00,2011-10-03 14:19:00,67,7,4507.01,643.8585714285715,2948,7,304,3,5,5,355,13,Loyal Customers
15300,2011-10-06 17:08:00,2011-10-06 17:08:00,64,1,496.44,496.44,292,28,0,3,1,3,313,7,Regular Customers
15301,2010-12-06 12:21:00,2011-10-20 09:57:00,51,12,5070.35,422.5291666666667,2775,242,317,3,5,5,355,13,Loyal Customers
15303,2011-02-22 13:59:00,2011-02-22 13:59:00,290,1,574.02,574.02,248,31,0,1,1,3,113,5,Regular Customers
15304,2010-12-06 11:42:00,2011-10-10 10:23:00,61,8,694.4,86.8,104,23,307,3,5,3,353,11,Loyal Customers
15306,2011-07-14 15:22:00,2011-10-06 12:56:00,64,3,1174.35,391.45,810,58,83,3,3,4,334,10,Big Spenders
15307,2011-09-05 11:38:00,2011-09-05 11:38:00,96,1,205.3,205.3,37,12,0,2,1,1,211,4,Lost / Low Value
15308,2011-03-10 13:08:00,2011-03-10 13:08:00,274,1,310.47,310.47,175,19,0,1,1,2,112,4,Lost / Low Value
15311,2010-12-01 09:41:00,2011-12-09 12:00:00,1,91,60767.9,667.7791208791209,38194,2357,373,5,5,5,555,15,Champions
15312,2010-12-20 12:51:00,2011-09-25 13:10:00,75,4,924.85,231.2125,516,47,279,2,4,3,243,9,At Risk
15313,2011-08-21 16:02:00,2011-08-21 16:02:00,110,1,52.0,52.0,25,1,0,2,1,1,211,4,Lost / Low Value
15314,2011-05-24 14:39:00,2011-05-24 14:39:00,199,1,327.97,327.97,313,24,0,1,1,2,112,4,Lost / Low Value
15315,2011-08-15 15:17:00,2011-10-06 12:51:00,64,2,570.5,285.25,862,37,51,3,3,3,333,9,Regular Customers
15316,2011-01-17 11:34:00,2011-01-17 11:34:00,327,1,165.0,165.0,100,1,0,1,1,1,111,3,Lost / Low Value
15318,2011-12-06 11:30:00,2011-12-06 11:30:00,4,1,312.62,312.62,642,33,0,5,1,2,512,8,New Customers
15319,2011-03-01 12:48:00,2011-03-01 12:48:00,284,1,204.5,204.5,175,16,0,1,1,1,111,3,Lost / Low Value
15320,2011-10-26 13:27:00,2011-10-26 13:27:00,44,1,267.13,267.13,326,36,0,3,1,2,312,6,Regular Customers
15321,2011-02-21 11:10:00,2011-09-30 09:40:00,71,3,2748.31,916.1033333333334,1181,95,220,3,3,5,335,11,Big Spenders
15322,2011-09-15 09:34:00,2011-09-15 09:34:00,86,1,679.68,679.68,416,42,0,2,1,3,213,6,Regular Customers
15325,2011-08-28 11:55:00,2011-08-28 11:55:00,104,1,162.29,162.29,232,47,0,2,1,1,211,4,Lost / Low Value
15326,2011-01-10 11:38:00,2011-01-10 11:38:00,334,1,311.71,311.71,386,29,0,1,1,2,112,4,Lost / Low Value
15327,2011-10-18 11:55:00,2011-10-18 11:55:00,53,1,208.75,208.75,116,10,0,3,1,1,311,5,Regular Customers
15329,2011-06-21 10:37:00,2011-10-31 15:36:00,39,3,1049.7,349.90000000000003,486,57,132,3,3,4,334,10,Big Spenders
15330,2011-10-10 12:30:00,2011-11-07 17:50:00,32,2,714.96,357.48,1312,13,28,4,3,3,433,10,Potential Loyalists
15332,2010-12-05 12:00:00,2010-12-08 14:43:00,366,4,1661.06,415.265,652,35,3,1,4,4,144,9,At Risk High Value
15333,2011-05-15 13:27:00,2011-05-15 13:27:00,208,1,1028.56,1028.56,344,16,0,1,1,4,114,6,Big Spenders
15334,2011-06-19 13:51:00,2011-07-06 11:22:00,157,3,351.67,117.22333333333334,274,96,16,2,3,2,232,7,At Risk
15335,2011-10-17 12:50:00,2011-10-17 12:50:00,54,1,173.97,173.97,80,34,0,3,1,1,311,5,Regular Customers
15339,2011-01-25 13:15:00,2011-10-04 12:51:00,66,2,574.0699999999999,287.03499999999997,416,84,251,3,3,3,333,9,Regular Customers
15341,2011-09-20 09:40:00,2011-09-20 09:40:00,81,1,2020.52,2020.52,812,17,0,2,1,4,214,7,Big Spenders
15342,2011-08-02 10:19:00,2011-08-02 10:19:00,130,1,406.09,406.09,283,24,0,2,1,2,212,5,Lost / Low Value
15343,2011-09-13 13:55:00,2011-09-13 13:55:00,87,1,364.5,364.5,84,21,0,2,1,2,212,5,Lost / Low Value
15344,2011-09-26 14:48:00,2011-12-09 10:45:00,1,3,563.9399999999999,187.98,116,26,73,5,3,3,533,11,Potential Loyalists
15345,2011-10-25 11:28:00,2011-10-25 11:28:00,46,1,393.54,393.54,81,20,0,3,1,2,312,6,Regular Customers
15346,2011-01-11 11:18:00,2011-01-11 11:18:00,333,1,252.42,252.42,144,17,0,1,1,2,112,4,Lost / Low Value
15347,2010-12-08 15:25:00,2010-12-08 15:25:00,366,1,201.6,201.6,130,5,0,1,1,1,111,3,Lost / Low Value
15348,2011-09-28 13:17:00,2011-09-28 13:17:00,72,1,158.04,158.04,84,9,0,2,1,1,211,4,Lost / Low Value
15349,2011-06-05 15:46:00,2011-07-04 16:06:00,158,2,473.81,236.905,327,70,29,2,3,2,232,7,At Risk
15350,2010-12-01 13:33:00,2010-12-01 13:33:00,373,1,115.65,115.65,51,5,0,1,1,1,111,3,Lost / Low Value
15351,2010-12-05 11:49:00,2011-11-27 12:52:00,12,7,1960.1100000000001,280.0157142857143,753,212,357,5,5,4,554,14,Champions
15353,2010-12-07 11:49:00,2011-03-30 12:15:00,255,2,777.02,388.51,343,60,113,1,3,3,133,7,At Risk
15355,2011-10-17 15:22:00,2011-11-10 13:44:00,29,2,277.05,138.525,45,14,23,4,3,2,432,9,Potential Loyalists
15356,2010-12-06 14:05:00,2011-11-08 13:11:00,31,10,2766.5,276.65,1673,489,336,4,5,5,455,14,Champions
15358,2010-12-09 10:04:00,2011-12-05 09:04:00,5,22,8347.2,379.41818181818184,7050,551,360,5,5,5,555,15,Champions
15360,2011-10-31 09:35:00,2011-10-31 09:35:00,40,1,427.93,427.93,223,13,0,3,1,2,312,6,Regular Customers
15361,2010-12-13 09:52:00,2010-12-13 09:52:00,362,1,418.92,418.92,336,7,0,1,1,2,112,4,Lost / Low Value
15363,2010-12-02 12:28:00,2010-12-02 12:28:00,373,1,326.0,326.0,144,16,0,1,1,2,112,4,Lost / Low Value
15364,2011-03-30 13:39:00,2011-09-05 09:46:00,96,2,913.19,456.595,493,29,158,2,3,3,233,8,At Risk
15365,2011-01-28 13:08:00,2011-11-14 08:29:00,26,7,2314.32,330.6171428571429,1084,114,289,4,5,5,455,14,Champions
15366,2010-12-16 15:59:00,2011-09-25 15:01:00,75,2,602.51,301.255,621,44,282,2,3,3,233,8,At Risk
15367,2011-03-09 13:53:00,2011-10-13 14:13:00,57,4,1877.5900000000001,469.39750000000004,1057,95,218,3,4,4,344,11,Loyal Customers
15368,2011-11-18 14:42:00,2011-11-18 14:42:00,21,1,446.94000000000005,446.94000000000005,230,4,0,4,1,2,412,7,New Customers
15370,2011-01-11 11:32:00,2011-10-30 10:58:00,41,7,2386.05,340.86428571428576,830,93,291,3,5,5,355,13,Loyal Customers
15372,2011-07-25 16:39:00,2011-07-25 16:39:00,137,1,2007.4,2007.4,2924,27,0,2,1,4,214,7,Big Spenders
15373,2010-12-03 14:40:00,2011-12-01 15:05:00,8,12,2415.9100000000003,201.32583333333335,500,130,363,5,5,5,555,15,Champions
15374,2011-08-03 09:59:00,2011-08-03 09:59:00,129,1,168.0,168.0,126,3,0,2,1,1,211,4,Lost / Low Value
15376,2011-05-01 13:45:00,2011-10-30 15:04:00,40,3,1233.36,411.11999999999995,619,115,182,3,3,4,334,10,Big Spenders
15379,2010-12-16 13:02:00,2011-06-23 13:13:00,169,7,3703.29,529.0414285714286,2305,194,189,2,5,5,255,12,At Risk High Value
15380,2010-12-09 15:01:00,2011-12-01 12:13:00,9,5,1690.2600000000002,338.052,376,36,356,5,4,4,544,13,Champions
15381,2011-03-16 13:44:00,2011-05-10 11:55:00,214,2,596.8499999999999,298.42499999999995,171,8,54,1,3,3,133,7,At Risk
15382,2011-02-17 12:01:00,2011-11-25 10:58:00,15,6,5955.71,992.6183333333333,4012,302,280,4,5,5,455,14,Champions
15384,2010-12-15 11:34:00,2011-06-23 10:57:00,170,2,642.41,321.205,596,41,189,2,3,3,233,8,At Risk
15385,2011-10-30 15:11:00,2011-10-30 15:11:00,40,1,316.88,316.88,161,12,0,3,1,2,312,6,Regular Customers
15386,2011-06-06 13:47:00,2011-06-06 13:47:00,186,1,394.14,394.14,446,31,0,1,1,2,112,4,Lost / Low Value
15388,2011-03-14 13:53:00,2011-03-14 13:53:00,270,1,140.54,140.54,88,10,0,1,1,1,111,3,Lost / Low Value
15389,2011-06-20 16:18:00,2011-06-20 16:18:00,172,1,500.0,500.0,400,1,0,2,1,3,213,6,Regular Customers
15392,2010-12-14 15:50:00,2011-12-05 11:01:00,5,4,1535.53,383.8825,1277,84,355,5,4,4,544,13,Champions
15393,2011-03-03 16:58:00,2011-11-23 16:48:00,16,2,231.86,115.93,150,12,264,4,3,1,431,8,Potential Loyalists
15394,2010-12-16 12:46:00,2011-11-30 11:49:00,10,4,2183.54,545.885,910,85,348,5,4,5,545,14,Champions
15395,2011-01-18 12:40:00,2011-01-18 12:40:00,326,1,107.45,107.45,17,7,0,1,1,1,111,3,Lost / Low Value
15396,2011-08-19 10:56:00,2011-08-19 10:56:00,113,1,288.18,288.18,122,14,0,2,1,2,212,5,Lost / Low Value
15397,2011-02-23 09:25:00,2011-02-23 09:25:00,290,1,94.0,94.0,20,6,0,1,1,1,111,3,Lost / Low Value
15398,2011-09-22 14:56:00,2011-11-23 16:47:00,16,2,1345.5300000000002,672.7650000000001,769,73,62,4,3,4,434,11,Potential Loyalists
15399,2011-09-21 15:57:00,2011-12-08 13:04:00,1,3,815.77,271.92333333333335,611,50,77,5,3,3,533,11,Potential Loyalists
15400,2011-03-06 11:27:00,2011-09-08 13:57:00,92,5,716.2,143.24,390,12,186,2,4,3,243,9,At Risk
